##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	222_L8_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	250000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.237004	32.0	32.0	32.0	32.0	32.0
2	31.65828	32.0	32.0	32.0	32.0	32.0
3	35.72364	37.0	37.0	37.0	32.0	37.0
4	36.1384	37.0	37.0	37.0	32.0	37.0
5	36.37022	37.0	37.0	37.0	37.0	37.0
6	40.415016	42.0	42.0	42.0	37.0	42.0
7	40.51368	42.0	42.0	42.0	37.0	42.0
8	40.754804	42.0	42.0	42.0	37.0	42.0
9	40.859372	42.0	42.0	42.0	37.0	42.0
10-11	40.887642	42.0	42.0	42.0	37.0	42.0
12-13	40.913951999999995	42.0	42.0	42.0	37.0	42.0
14-15	40.88857	42.0	42.0	42.0	37.0	42.0
16-17	40.78894	42.0	42.0	42.0	37.0	42.0
18-19	40.780007999999995	42.0	42.0	42.0	37.0	42.0
20-21	40.755676	42.0	42.0	42.0	37.0	42.0
22-23	40.782032	42.0	42.0	42.0	37.0	42.0
24-25	40.685249999999996	42.0	42.0	42.0	37.0	42.0
26-27	40.62495	42.0	42.0	42.0	37.0	42.0
28-29	40.636164	42.0	42.0	42.0	37.0	42.0
30-31	40.561538	42.0	42.0	42.0	37.0	42.0
32-33	40.555606	42.0	42.0	42.0	37.0	42.0
34-35	40.528306	42.0	42.0	42.0	37.0	42.0
36-37	40.503209999999996	42.0	42.0	42.0	37.0	42.0
38-39	40.408254	42.0	42.0	42.0	37.0	42.0
40-41	40.369212	42.0	42.0	42.0	37.0	42.0
42-43	40.37402	42.0	42.0	42.0	37.0	42.0
44-45	40.405926	42.0	42.0	42.0	37.0	42.0
46-47	40.341756000000004	42.0	42.0	42.0	37.0	42.0
48-49	40.302836	42.0	42.0	42.0	37.0	42.0
50-51	40.24511	42.0	42.0	42.0	37.0	42.0
52-53	40.19258	42.0	42.0	42.0	37.0	42.0
54-55	40.215642	42.0	42.0	42.0	37.0	42.0
56-57	40.16791	42.0	42.0	42.0	37.0	42.0
58-59	40.082608	42.0	42.0	42.0	37.0	42.0
60-61	40.092686	42.0	42.0	42.0	37.0	42.0
62-63	40.022358	42.0	42.0	42.0	37.0	42.0
64-65	39.945555999999996	42.0	42.0	42.0	37.0	42.0
66-67	39.824886	42.0	42.0	42.0	37.0	42.0
68-69	39.583536	42.0	42.0	42.0	32.0	42.0
70-71	39.608768	42.0	42.0	42.0	32.0	42.0
72-73	39.550507999999994	42.0	42.0	42.0	32.0	42.0
74-75	39.48655	42.0	42.0	42.0	32.0	42.0
76-77	38.680292	42.0	37.0	42.0	32.0	42.0
78-79	38.991162	42.0	37.0	42.0	32.0	42.0
80-81	39.428814	42.0	39.5	42.0	32.0	42.0
82-83	39.29279	42.0	37.0	42.0	32.0	42.0
84-85	39.60942	42.0	42.0	42.0	32.0	42.0
86-87	39.458742	42.0	42.0	42.0	32.0	42.0
88-89	39.527926	42.0	42.0	42.0	32.0	42.0
90-91	39.330411999999995	42.0	39.5	42.0	32.0	42.0
92-93	39.26249	42.0	37.0	42.0	32.0	42.0
94-95	39.43491	42.0	42.0	42.0	32.0	42.0
96-97	39.371058	42.0	39.5	42.0	32.0	42.0
98-99	39.173904	42.0	37.0	42.0	32.0	42.0
100	39.196416	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
88	0.0
89	0.0
90	0.0
91	0.0
92	0.0
93	0.0
94	0.0
95	0.0
96	0.0
97	0.0
98	0.0
99	0.0
100	0.0
>>END_MODULE
>>Per base N content	pass
#Base	N-Count
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10-11	0.0
12-13	0.0
14-15	0.0
16-17	0.0
18-19	0.0
20-21	0.0
22-23	0.0
24-25	0.0084
26-27	0.0
28-29	0.0
30-31	0.0
32-33	0.0
34-35	0.0
36-37	0.0
38-39	0.0
40-41	0.0
42-43	0.0
44-45	0.0
46-47	0.0
48-49	0.0
50-51	0.0
52-53	0.0
54-55	0.0
56-57	0.0
58-59	0.0
60-61	0.0
62-63	0.0
64-65	0.0
66-67	0.0
68-69	0.0
70-71	0.0
72-73	0.0
74-75	0.0
76-77	0.0
78-79	0.0
80-81	0.0
82-83	0.0
84-85	0.0
86-87	0.0
88-89	0.0
90-91	0.0
92-93	0.0
94-95	0.0
96-97	0.0
98-99	0.0
100	0.0
>>END_MODULE
>>Sequence Length Distribution	pass
#Length	Count
100	250000.0
>>END_MODULE
>>Sequence Duplication Levels	pass
#Total Deduplicated Percentage	92.99176179293832
#Duplication Level	Percentage of deduplicated	Percentage of total
1	93.9983014069153	87.41067653372686
2	5.034873865140114	9.364035822492003
3	0.6507771725577081	1.815507474323049
4	0.18854977465906989	0.7013430292483369
5	0.07452926106729213	0.34653036458866704
6	0.022018204165444148	0.12285069581167585
7	0.014901903997844246	0.09700280147801371
8	0.008056326756846272	0.059933761495897915
9	0.003562478351202272	0.029815302440475124
>10	0.0044296063891806105	0.052304214395005426
>50	0.0	0.0
>100	0.0	0.0
>500	0.0	0.0
>1k	0.0	0.0
>5k	0.0	0.0
>10k+	0.0	0.0
>>END_MODULE
>>Overrepresented sequences	pass
>>END_MODULE
>>Adapter Content	pass
#Position	Illumina Universal Adapter	Illumina Small RNA 3' Adapter	Illumina Small RNA 5' Adapter	Nextera Transposase Sequence	SOLID Small RNA Adapter
1	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0
4	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	0.0	4.0E-4
6	0.0	0.0	0.0	0.0	4.0E-4
7	0.0	0.0	0.0	0.0	4.0E-4
8	0.0	0.0	0.0	0.0	4.0E-4
9	0.0	0.0	0.0	0.0	4.0E-4
10-11	0.0	0.0	0.0	0.0	4.0E-4
12-13	0.0	0.0	0.0	0.0	4.0E-4
14-15	0.0	0.0	0.0	0.0	4.0E-4
16-17	0.0	0.0	0.0	0.0	4.0E-4
18-19	0.0	0.0	0.0	0.0	4.0E-4
20-21	0.0	0.0	0.0	0.0	8.0E-4
22-23	0.0	0.0	0.0	0.0	8.0E-4
24-25	0.0	0.0	0.0	0.0	8.0E-4
26-27	0.0	0.0	0.0	0.0	8.0E-4
28-29	0.0	0.0	4.0E-4	0.0	8.0E-4
30-31	0.0	0.0	4.0E-4	0.0	8.0E-4
32-33	0.0	0.0	4.0E-4	0.0	8.0E-4
34-35	0.0	0.0	4.0E-4	0.0	8.0E-4
36-37	0.0	0.0	4.0E-4	0.0	8.0E-4
38-39	0.0	0.0	4.0E-4	0.0	8.0E-4
40-41	0.0	0.0	4.0E-4	0.0	8.0E-4
42-43	0.0	0.0	4.0E-4	0.0	0.0012000000000000001
44-45	0.0	0.0	4.0E-4	0.0	0.0016
46-47	0.0	0.0	4.0E-4	0.0	0.0016
48-49	0.0	0.0	4.0E-4	0.0	0.0024
50-51	0.0	0.0	4.0E-4	0.0	0.0024
52-53	0.0	0.0	4.0E-4	0.0	0.0024
54-55	0.0	0.0	4.0E-4	0.0	0.0028
56-57	0.0	0.0	4.0E-4	0.0	0.0028
58-59	0.0	0.0	4.0E-4	0.0	0.003
60-61	0.0	0.0	4.0E-4	0.0	0.0032
62-63	0.0	0.0	4.0E-4	0.0	0.0036
64-65	0.0	0.0	4.0E-4	0.0	0.0036
66-67	0.0	0.0	4.0E-4	0.0	0.0036
68-69	0.0	0.0	4.0E-4	0.0	0.0036
70-71	0.0	0.0	4.0E-4	0.0	0.0036
72-73	0.0	0.0	4.0E-4	0.0	0.0036
74-75	0.0	0.0	4.0E-4	0.0	0.0036
76-77	0.0	0.0	4.0E-4	0.0	0.004
78-79	0.0	0.0	4.0E-4	0.0	0.004
80-81	0.0	0.0	4.0E-4	0.0	0.004
82-83	0.0	0.0	4.0E-4	0.0	0.004
84-85	0.0088	0.0	4.0E-4	0.0	0.004
86-87	0.0532	0.0	4.0E-4	0.0	0.004
88-89	0.096	0.0	6.000000000000001E-4	0.0	0.004200000000000001
>>END_MODULE
