##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	222_L8_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	250000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.284464	32.0	32.0	32.0	27.0	32.0
2	31.120808	32.0	32.0	32.0	27.0	32.0
3	35.040244	37.0	37.0	37.0	32.0	37.0
4	35.536344	37.0	37.0	37.0	32.0	37.0
5	35.873716	37.0	37.0	37.0	32.0	37.0
6	39.79586	42.0	37.0	42.0	37.0	42.0
7	39.602476	42.0	37.0	42.0	32.0	42.0
8	39.582932	42.0	42.0	42.0	32.0	42.0
9	39.8033	42.0	42.0	42.0	37.0	42.0
10-11	39.649632	42.0	42.0	42.0	32.0	42.0
12-13	39.688692	42.0	42.0	42.0	32.0	42.0
14-15	40.011784	42.0	42.0	42.0	37.0	42.0
16-17	39.993704	42.0	42.0	42.0	37.0	42.0
18-19	39.93155	42.0	42.0	42.0	37.0	42.0
20-21	39.86315	42.0	42.0	42.0	37.0	42.0
22-23	39.964208	42.0	42.0	42.0	37.0	42.0
24-25	39.951588	42.0	42.0	42.0	37.0	42.0
26-27	40.019662	42.0	42.0	42.0	37.0	42.0
28-29	39.956264	42.0	42.0	42.0	37.0	42.0
30-31	39.868274	42.0	42.0	42.0	37.0	42.0
32-33	39.864974000000004	42.0	42.0	42.0	34.5	42.0
34-35	39.71333	42.0	42.0	42.0	32.0	42.0
36-37	39.740894	42.0	42.0	42.0	34.5	42.0
38-39	39.708224	42.0	42.0	42.0	32.0	42.0
40-41	39.698158	42.0	42.0	42.0	32.0	42.0
42-43	39.664922000000004	42.0	42.0	42.0	32.0	42.0
44-45	39.611192	42.0	42.0	42.0	32.0	42.0
46-47	39.560294	42.0	39.5	42.0	32.0	42.0
48-49	39.383936	42.0	37.0	42.0	32.0	42.0
50-51	39.490024000000005	42.0	39.5	42.0	32.0	42.0
52-53	39.403974000000005	42.0	37.0	42.0	32.0	42.0
54-55	39.329964000000004	42.0	37.0	42.0	32.0	42.0
56-57	39.206688	42.0	37.0	42.0	32.0	42.0
58-59	39.314386	42.0	37.0	42.0	32.0	42.0
60-61	39.240526	42.0	37.0	42.0	32.0	42.0
62-63	39.107562	42.0	37.0	42.0	32.0	42.0
64-65	39.120652	42.0	37.0	42.0	32.0	42.0
66-67	39.092324000000005	42.0	37.0	42.0	32.0	42.0
68-69	39.102956	42.0	37.0	42.0	32.0	42.0
70-71	38.901613999999995	42.0	37.0	42.0	32.0	42.0
72-73	38.866288	42.0	37.0	42.0	32.0	42.0
74-75	38.862635999999995	42.0	37.0	42.0	32.0	42.0
76-77	38.166886	42.0	37.0	42.0	29.5	42.0
78-79	38.33779800000001	42.0	37.0	42.0	32.0	42.0
80-81	38.856802	42.0	37.0	42.0	32.0	42.0
82-83	38.73853	42.0	37.0	42.0	32.0	42.0
84-85	38.667718	42.0	37.0	42.0	32.0	42.0
86-87	38.87713	42.0	37.0	42.0	32.0	42.0
88-89	38.6044	42.0	37.0	42.0	32.0	42.0
90-91	38.295002	42.0	37.0	42.0	32.0	42.0
92-93	38.246128	42.0	37.0	42.0	32.0	42.0
94-95	38.23391	42.0	37.0	42.0	32.0	42.0
96-97	38.262298	42.0	37.0	42.0	32.0	42.0
98-99	38.187308	42.0	37.0	42.0	32.0	42.0
100	38.052224	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1106	3	-0.22642654803312467
1106	4	-0.0824843485695439
1106	5	-0.1015485850477802
1106	6	-0.29598960645995476
1106	7	-0.2818497489106093
1106	8	-0.21433852080585325
1106	9	-0.05486906224229671
1106	10-11	-0.12407867508270698
1106	12-13	-0.212237120196356
1106	14-15	-0.12975519032816152
1106	16-17	-0.1984662640099515
1106	18-19	-0.11665358161717165
1106	20-21	-0.16371044234547583
1106	22-23	-0.10806011420451966
1106	24-25	-0.13795876645252747
1106	26-27	-0.24559337620144817
1106	28-29	-0.09499838414150474
1106	30-31	-0.21896798084627989
1106	32-33	-0.16143278072311773
1106	34-35	-0.18229313525787916
1106	36-37	-0.29590525505926735
1106	38-39	-0.2797604500236517
1106	40-41	-0.16468583134189174
1106	42-43	-0.49213543863378106
1106	44-45	-0.4185149123715419
1106	46-47	-0.2733436312179691
1106	48-49	-0.19293571457914283
1106	50-51	-0.2438461200015496
1106	52-53	-0.25131393486775266
1106	54-55	-0.500127608300069
1106	56-57	-0.40878971841323875
1106	58-59	-0.30287640868419885
1106	60-61	-0.21472822030455774
1106	62-63	-0.248887044175099
1106	64-65	-0.3156325284661463
1106	66-67	-0.3031029685009088
1106	68-69	-0.2247377901707921
1106	70-71	-0.38610528731756233
1106	72-73	-0.41009576731623554
1106	74-75	-0.4352554021984645
1106	76-77	-0.5285042945994718
1106	78-79	-0.6495745068997323
1106	80-81	-0.6649741510163025
1106	82-83	-0.7774781499292587
1106	84-85	-0.7192509626227235
1106	86-87	-0.577799710439912
1106	88-89	-0.6942953091697035
1106	90-91	-0.49102111345778354
1106	92-93	-0.608758100355125
1106	94-95	-0.6500201742981773
1106	96-97	-0.6905007742377194
1106	98-99	-0.6265480211990209
1106	100	-0.6839055549004911
1107	1	0.3022938056954274
1107	2	0.25488226107025724
1107	3	0.22444630297668766
1107	4	0.3941299155841449
1107	5	0.24667786692916138
1107	6	0.428702751366977
1107	7	0.28957276683568267
1107	8	0.3943846920482912
1107	9	0.25537343092449305
1107	10-11	0.3219161887190083
1107	12-13	0.31752665110080613
1107	14-15	0.22797422763242992
1107	16-17	0.3149454295142178
1107	18-19	0.2948410594165125
1107	20-21	0.38334138125441086
1107	22-23	0.4325105668744271
1107	24-25	0.2722024293908376
1107	26-27	0.4031688127805637
1107	28-29	0.3716786405289838
1107	30-31	0.2992473847557804
1107	32-33	0.2888208070954903
1107	34-35	0.43657438847448304
1107	36-37	0.31566969006459544
1107	38-39	0.29580290241286633
1107	40-41	0.34296256716409346
1107	42-43	0.3748238652894429
1107	44-45	0.303521669827731
1107	46-47	0.3214502835257278
1107	48-49	0.42126943632845837
1107	50-51	0.3610399313145578
1107	52-53	0.3592008520104102
1107	54-55	0.4266207305173282
1107	56-57	0.4357812805003505
1107	58-59	0.1835900789166942
1107	60-61	0.12849765701600546
1107	62-63	0.30997961402543694
1107	64-65	0.4120066282409951
1107	66-67	0.32942089156293264
1107	68-69	0.3878072127545238
1107	70-71	0.27574295657511527
1107	72-73	0.4421138751339839
1107	74-75	0.4677833357899175
1107	76-77	0.5698080602288513
1107	78-79	0.6685770198180023
1107	80-81	0.6096762722665972
1107	82-83	0.6303214565138902
1107	84-85	0.6094065478523447
1107	86-87	0.5060181197049118
1107	88-89	0.5783659280583748
1107	90-91	0.48423871754120995
1107	92-93	0.5802838942558708
1107	94-95	0.5900616823101643
1107	96-97	0.5728750623839218
1107	98-99	0.5794975944566119
1107	100	0.6899136799599148
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
26	2.0
27	29.0
28	402.0
29	1748.0
30	3402.0
31	4566.0
32	5658.0
33	6897.0
34	8216.0
35	9791.0
36	12089.0
37	15109.0
38	19687.0
39	29035.0
40	54104.0
41	79265.0
>>END_MODULE
>>Per base sequence content	fail
#Base	G	A	T	C
1	25.629999999999995	11.9848	15.812000000000001	46.5732
2	25.4592	20.471600000000002	33.3844	20.6848
3	25.0092	24.1352	23.9892	26.866400000000002
4	25.7724	28.993600000000004	18.614	26.619999999999997
5	25.419199999999996	32.4652	21.276	20.8396
6	20.7428	34.461999999999996	21.6404	23.1548
7	19.0348	15.9908	41.327999999999996	23.6464
8	22.4624	21.4196	27.306399999999996	28.8116
9	22.1132	19.6424	30.092799999999997	28.1516
10-11	24.235599999999998	29.7418	21.058	24.9646
12-13	23.7316	23.171400000000002	27.794	25.302999999999997
14-15	23.336399999999998	25.395200000000003	26.579399999999996	24.689
16-17	24.761400000000002	24.9876	25.3596	24.8914
18-19	24.5632	25.2916	25.2164	24.928800000000003
20-21	24.3612	25.569599999999998	25.202	24.8672
22-23	24.4314	25.887	25.1324	24.5492
24-25	24.371000000000002	25.918799999999997	25.176399999999997	24.5338
26-27	24.3166	25.9372	25.120199999999997	24.626
28-29	24.5746	25.462	25.2484	24.715
30-31	24.2754	25.7048	25.3506	24.6692
32-33	24.2238	26.024	25.258599999999998	24.493599999999997
34-35	24.468999999999998	25.832	25.0754	24.6236
36-37	24.313599999999997	25.812	25.2236	24.6508
38-39	24.4238	25.7836	25.270599999999998	24.522
40-41	24.462600000000002	25.7222	25.227	24.5882
42-43	24.3698	25.745600000000003	25.243399999999998	24.641199999999998
44-45	24.422	25.702199999999998	25.36	24.5158
46-47	24.4178	25.7712	25.2176	24.593400000000003
48-49	24.352	25.6612	25.2886	24.6982
50-51	24.4938	25.8456	25.102000000000004	24.5586
52-53	24.6192	25.5886	25.308000000000003	24.4842
54-55	24.346999999999998	25.6598	25.366600000000002	24.6266
56-57	24.4682	25.91	25.245800000000003	24.376
58-59	24.383399999999998	25.826999999999998	25.2534	24.5362
60-61	24.3812	25.673000000000002	25.3998	24.546
62-63	24.3758	25.800600000000003	25.3264	24.4972
64-65	24.376800000000003	25.872	25.3682	24.383
66-67	24.4018	25.6658	25.342799999999997	24.5896
68-69	24.474	25.8994	25.272	24.3546
70-71	24.494	25.787	25.203999999999997	24.515
72-73	24.381800000000002	25.6924	25.3734	24.5524
74-75	24.3996	25.7776	25.3996	24.4232
76-77	24.4812	25.6468	25.340400000000002	24.5316
78-79	24.374399999999998	25.658399999999997	25.4282	24.539
80-81	24.3966	25.8046	25.365199999999998	24.4336
82-83	24.509800000000002	25.728	25.3074	24.4548
84-85	24.330199999999998	25.695	25.4614	24.5134
86-87	24.4316	25.7508	25.4	24.4176
88-89	24.604400000000002	25.6134	25.290000000000003	24.4922
90-91	24.424799999999998	25.635	25.3992	24.541
92-93	24.567800000000002	25.779000000000003	25.342799999999997	24.310399999999998
94-95	24.6096	25.765	25.1838	24.4416
96-97	24.6406	25.5728	25.435000000000002	24.3516
98-99	24.7228	25.726399999999998	25.2392	24.3116
100	24.6168	25.8024	24.895999999999997	24.684800000000003
>>END_MODULE
>>Per sequence GC content	warn
#GC Content	Count
0	21.0
1	14.0
2	4.5
3	1.5
4	1.5
5	2.0
6	1.5
7	0.5
8	1.0
9	4.5
10	5.0
11	4.0
12	5.0
13	9.0
14	14.0
15	18.0
16	21.5
17	29.5
18	44.5
19	59.5
20	79.0
21	106.5
22	139.0
23	181.0
24	246.0
25	303.5
26	376.5
27	458.5
28	577.5
29	701.5
30	836.0
31	1102.0
32	1330.0
33	1453.5
34	1692.5
35	1982.0
36	2279.0
37	2677.5
38	3218.0
39	3730.5
40	4263.5
41	5050.0
42	5972.0
43	7032.0
44	8178.5
45	9314.0
46	10575.5
47	11841.5
48	13016.5
49	13944.5
50	14456.5
51	14614.5
52	14647.0
53	14462.0
54	13516.5
55	12131.0
56	10816.0
57	9387.5
58	7882.0
59	6548.0
60	5217.5
61	3988.0
62	3019.5
63	2139.5
64	1457.0
65	998.0
66	641.5
67	406.0
68	250.5
69	164.0
70	103.0
71	64.5
72	49.5
73	36.5
74	31.0
75	22.5
76	12.0
77	8.5
78	5.5
79	6.5
80	5.5
81	1.0
82	0.0
83	0.0
84	0.0
85	0.0
86	0.0
87	0.0
88	0.0
89	0.0
90	0.5
91	0.5
92	0.0
93	0.0
94	0.0
95	0.0
96	0.0
97	0.0
98	0.0
99	0.0
100	0.5
>>END_MODULE
>>Per base N content	pass
#Base	N-Count
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10-11	0.0
12-13	0.0
14-15	0.0
16-17	0.0
18-19	0.0
20-21	0.0
22-23	0.0
24-25	0.0
26-27	0.0
28-29	0.0
30-31	0.0
32-33	0.0
34-35	0.0
36-37	0.0
38-39	0.0
40-41	0.0
42-43	0.0
44-45	0.0
46-47	0.0
48-49	0.0
50-51	0.0
52-53	0.0
54-55	0.0
56-57	0.0
58-59	0.0
60-61	0.0
62-63	0.0
64-65	0.0
66-67	0.0
68-69	0.0
70-71	0.0
72-73	0.0
74-75	0.0
76-77	0.0
78-79	0.0
80-81	0.0
82-83	0.0
84-85	0.0
86-87	0.0
88-89	0.0
90-91	0.0
92-93	0.0
94-95	0.0
96-97	0.0
98-99	0.0
100	0.0
>>END_MODULE
>>Sequence Length Distribution	pass
#Length	Count
100	250000.0
>>END_MODULE
>>Sequence Duplication Levels	pass
#Total Deduplicated Percentage	93.24991242418044
#Duplication Level	Percentage of deduplicated	Percentage of total
1	94.18915414808833	87.8313037561687
2	4.9021558474832885	9.142512069350014
3	0.6203535293598958	1.7354373685452462
4	0.16822529012375706	0.6274797428629078
5	0.06630296907974435	0.3091373030074652
6	0.028345705418260467	0.1585940728712643
7	0.011250220103631022	0.07343574275914429
8	0.006243727941504696	0.04657816669965771
9	0.0031058740181756335	0.02606602321758737
>10	0.0048626883833800955	0.04945575451803311
>50	0.0	0.0
>100	0.0	0.0
>500	0.0	0.0
>1k	0.0	0.0
>5k	0.0	0.0
>10k+	0.0	0.0
>>END_MODULE
>>Overrepresented sequences	pass
>>END_MODULE
>>Adapter Content	pass
#Position	Illumina Universal Adapter	Illumina Small RNA 3' Adapter	Illumina Small RNA 5' Adapter	Nextera Transposase Sequence	SOLID Small RNA Adapter
1	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0
4	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	0.0	4.0E-4
6	0.0	0.0	0.0	0.0	4.0E-4
7	0.0	0.0	0.0	0.0	4.0E-4
8	0.0	0.0	0.0	0.0	4.0E-4
9	0.0	0.0	0.0	0.0	4.0E-4
10-11	0.0	0.0	0.0	0.0	4.0E-4
12-13	0.0	0.0	0.0	0.0	4.0E-4
14-15	0.0	0.0	0.0	0.0	4.0E-4
16-17	0.0	0.0	0.0	0.0	4.0E-4
18-19	0.0	0.0	0.0	0.0	8.0E-4
20-21	0.0	0.0	0.0	0.0	8.0E-4
22-23	0.0	0.0	0.0	0.0	8.0E-4
24-25	0.0	0.0	0.0	0.0	8.0E-4
26-27	0.0	0.0	0.0	0.0	8.0E-4
28-29	0.0	0.0	0.0	0.0	8.0E-4
30-31	0.0	0.0	0.0	0.0	8.0E-4
32-33	0.0	0.0	0.0	0.0	8.0E-4
34-35	0.0	0.0	0.0	0.0	8.0E-4
36-37	0.0	0.0	0.0	0.0	8.0E-4
38-39	0.0	0.0	0.0	0.0	8.0E-4
40-41	0.0	0.0	0.0	0.0	8.0E-4
42-43	0.0	0.0	0.0	0.0	0.0014
44-45	0.0	0.0	0.0	0.0	0.0016
46-47	0.0	0.0	0.0	0.0	0.002
48-49	0.0	0.0	0.0	0.0	0.002
50-51	0.0	0.0	0.0	0.0	0.002
52-53	0.0	0.0	0.0	0.0	0.002
54-55	0.0	0.0	0.0	0.0	0.002
56-57	0.0	0.0	0.0	0.0	0.002
58-59	0.0	0.0	0.0	0.0	0.002
60-61	0.0	0.0	0.0	0.0	0.0021999999999999997
62-63	0.0	0.0	0.0	0.0	0.0024
64-65	0.0	0.0	0.0	0.0	0.0024
66-67	0.0	0.0	0.0	0.0	0.0024
68-69	0.0	0.0	0.0	0.0	0.0024
70-71	2.0E-4	0.0	0.0	0.0	0.0024
72-73	4.0E-4	0.0	0.0	0.0	0.0024
74-75	8.0E-4	0.0	0.0	0.0	0.0024
76-77	8.0E-4	0.0	0.0	0.0	0.0024
78-79	8.0E-4	0.0	0.0	0.0	0.0024
80-81	0.001	0.0	0.0	0.0	0.0024
82-83	0.0012	0.0	0.0	0.0	0.0024
84-85	0.01	0.0	0.0	0.0	0.0024
86-87	0.056	0.0	0.0	0.0	0.0024
88-89	0.1008	0.0	0.0	0.0	0.0026
>>END_MODULE
