##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	216_L8_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	250000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.264184	32.0	32.0	32.0	32.0	32.0
2	31.670588	32.0	32.0	32.0	32.0	32.0
3	35.766116	37.0	37.0	37.0	32.0	37.0
4	36.16714	37.0	37.0	37.0	32.0	37.0
5	36.405868	37.0	37.0	37.0	37.0	37.0
6	40.44536	42.0	42.0	42.0	37.0	42.0
7	40.54672	42.0	42.0	42.0	37.0	42.0
8	40.795816	42.0	42.0	42.0	37.0	42.0
9	40.89996	42.0	42.0	42.0	37.0	42.0
10-11	40.912716	42.0	42.0	42.0	37.0	42.0
12-13	40.944442	42.0	42.0	42.0	37.0	42.0
14-15	40.906754	42.0	42.0	42.0	37.0	42.0
16-17	40.819238	42.0	42.0	42.0	37.0	42.0
18-19	40.791696	42.0	42.0	42.0	37.0	42.0
20-21	40.775168	42.0	42.0	42.0	37.0	42.0
22-23	40.78018	42.0	42.0	42.0	37.0	42.0
24-25	40.65221	42.0	42.0	42.0	37.0	42.0
26-27	40.60432	42.0	42.0	42.0	37.0	42.0
28-29	40.569118	42.0	42.0	42.0	37.0	42.0
30-31	40.479516	42.0	42.0	42.0	37.0	42.0
32-33	40.436042	42.0	42.0	42.0	37.0	42.0
34-35	40.361594	42.0	42.0	42.0	37.0	42.0
36-37	40.291278	42.0	42.0	42.0	37.0	42.0
38-39	40.168126	42.0	42.0	42.0	37.0	42.0
40-41	40.095636	42.0	42.0	42.0	37.0	42.0
42-43	40.10248	42.0	42.0	42.0	37.0	42.0
44-45	40.087952	42.0	42.0	42.0	37.0	42.0
46-47	39.95458	42.0	42.0	42.0	37.0	42.0
48-49	39.898538	42.0	42.0	42.0	37.0	42.0
50-51	39.80445	42.0	42.0	42.0	34.5	42.0
52-53	39.70425	42.0	42.0	42.0	32.0	42.0
54-55	39.71197	42.0	42.0	42.0	32.0	42.0
56-57	39.60877	42.0	42.0	42.0	32.0	42.0
58-59	39.434238	42.0	39.5	42.0	32.0	42.0
60-61	39.355188	42.0	37.0	42.0	32.0	42.0
62-63	39.181774000000004	42.0	37.0	42.0	32.0	42.0
64-65	39.009806	42.0	37.0	42.0	32.0	42.0
66-67	38.741792000000004	42.0	37.0	42.0	32.0	42.0
68-69	38.27201	42.0	37.0	42.0	32.0	42.0
70-71	38.150638	42.0	37.0	42.0	32.0	42.0
72-73	37.892126000000005	42.0	37.0	42.0	27.0	42.0
74-75	37.721158	42.0	37.0	42.0	27.0	42.0
76-77	36.111768	39.5	34.5	42.0	24.5	42.0
78-79	36.462432	39.5	34.5	42.0	27.0	42.0
80-81	37.307476	42.0	37.0	42.0	27.0	42.0
82-83	37.227222	42.0	37.0	42.0	27.0	42.0
84-85	37.507509999999996	42.0	37.0	42.0	27.0	42.0
86-87	37.356736	42.0	37.0	42.0	27.0	42.0
88-89	37.412222	42.0	37.0	42.0	27.0	42.0
90-91	37.202906	42.0	37.0	42.0	27.0	42.0
92-93	37.178572	42.0	37.0	42.0	27.0	42.0
94-95	37.556394	42.0	37.0	42.0	27.0	42.0
96-97	37.539046	42.0	37.0	42.0	27.0	42.0
98-99	37.443264	42.0	37.0	42.0	27.0	42.0
100	37.538608	42.0	37.0	42.0	27.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1106	9	-0.1047687147491203
1106	10-11	-0.0935659170796086
1106	12-13	-0.036331050108785234
1106	14-15	-0.08069145026381364
1106	16-17	-0.16441041264790357
1106	18-19	-0.15429543320717443
1106	20-21	-0.17087855746241587
1106	22-23	-0.10783887511504986
1106	24-25	-0.22522483082820344
1106	26-27	-0.0965193224111971
1106	28-29	-0.16270391165983256
1106	30-31	-0.02661607890179596
1106	32-33	-0.118861981849264
1106	34-35	-0.26602674653693725
1106	36-37	-0.14163324766202834
1106	38-39	-0.19492036553557313
1106	40-41	-0.11426670961958507
1106	42-43	-0.13367831418848652
1106	44-45	-0.09961066083818082
1106	46-47	-0.07716451365190835
1106	48-49	-0.16618213970181728
1106	50-51	-0.2782879498859785
1106	52-53	-0.1277022591569832
1106	54-55	0.07332254725150733
1106	56-57	0.15057294685857414
1106	58-59	0.1774878145409673
1106	60-61	0.030291708274731377
1106	62-63	0.12074062555682019
1106	64-65	0.2526245456791827
1106	66-67	0.26588642705229404
1106	68-69	0.5001250811261002
1106	70-71	0.4407917169848332
1106	72-73	0.6646703951954507
1106	74-75	0.6252146872221687
1106	76-77	0.45919582569762696
1106	78-79	0.38221432115587106
1106	80-81	0.5087637759888395
1106	82-83	0.3725133965634271
1106	84-85	0.34426934505805207
1106	86-87	0.35737726347488774
1106	88-89	0.26461414740607125
1106	90-91	0.2253278015774427
1106	92-93	0.15248246911425412
1106	94-95	-0.002014621490033619
1106	96-97	-0.06440096646434768
1106	98-99	-0.019240518702474674
1106	100	-0.10787671419008404
1107	1	0.05878831976189147
1107	2	0.17919572168585418
1107	3	0.09296688299721723
1107	4	0.10286717970687675
1107	5	0.07295401779347799
1107	6	0.19749006140112613
1107	7	-0.021607644830744732
1107	8	0.0654361404728192
1107	9	0.03466684950013388
1107	10-11	0.08934840071245986
1107	12-13	0.010840338693228091
1107	14-15	-0.0037383243947317624
1107	16-17	0.12748396160047548
1107	18-19	0.08799499114961407
1107	20-21	0.1856519352244277
1107	22-23	0.11623581156122498
1107	24-25	0.16321151242516407
1107	26-27	0.219516948722017
1107	28-29	0.1744311692770708
1107	30-31	0.16316047251149257
1107	32-33	0.22208009618228175
1107	34-35	0.1767328427236876
1107	36-37	0.24438526870353883
1107	38-39	0.283598160754579
1107	40-41	0.3025021294479018
1107	42-43	0.23678000171865676
1107	44-45	0.16436661084308923
1107	46-47	0.25312427844761487
1107	48-49	0.21516792499561177
1107	50-51	0.23461695328555976
1107	52-53	0.2231714451984601
1107	54-55	0.12589067826588973
1107	56-57	0.19647335534605048
1107	58-59	0.2066511731921139
1107	60-61	0.2586286690645636
1107	62-63	0.41214522664995457
1107	64-65	0.33295391954388265
1107	66-67	0.4116007788889817
1107	68-69	0.6398745133194765
1107	70-71	0.621779726027512
1107	72-73	0.5185516216935255
1107	74-75	0.6437231894564235
1107	76-77	0.8783590652536759
1107	78-79	0.7045019945466677
1107	80-81	0.602263246844501
1107	82-83	0.6966389298684561
1107	84-85	0.4908580207192017
1107	86-87	0.3669096158339329
1107	88-89	0.42692973485662833
1107	90-91	0.4006451932969881
1107	92-93	0.34420896289293523
1107	94-95	0.19686654327927045
1107	96-97	0.2307277341160443
1107	98-99	0.13563404601691786
1107	100	0.22370525222884652
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
27	8.0
28	138.0
29	768.0
30	1975.0
31	3361.0
32	4870.0
33	6576.0
34	8436.0
35	10755.0
36	13907.0
37	17892.0
38	24036.0
39	34142.0
40	58519.0
41	64617.0
>>END_MODULE
>>Per base sequence content	fail
#Base	G	A	T	C
1	25.778000000000002	12.1072	14.7144	47.4004
2	24.4484	20.2412	35.261199999999995	20.0492
3	24.552	24.110400000000002	24.4308	26.906799999999997
4	25.574400000000004	29.560399999999998	18.3996	26.465600000000002
5	25.6624	32.3368	21.3108	20.69
6	20.4464	34.537600000000005	22.200400000000002	22.8156
7	19.192400000000003	16.0488	41.465999999999994	23.2928
8	22.3108	20.9944	27.6644	29.0304
9	22.1004	19.3844	30.29	28.2252
10-11	24.323800000000002	29.728199999999998	21.006	24.942
12-13	23.5918	22.8244	27.9386	25.645200000000003
14-15	23.6132	24.9974	26.5502	24.8392
16-17	24.781200000000002	24.8938	25.3994	24.9256
18-19	24.665200000000002	24.9774	25.1568	25.2006
20-21	24.5828	25.25	25.251	24.9162
22-23	24.3554	25.674200000000003	25.225599999999996	24.7448
24-25	24.441484095123226	25.56301643593944	25.16016889993019	24.835330569007144
26-27	24.3886	25.7248	25.329800000000002	24.556800000000003
28-29	24.5288	25.233800000000002	25.419199999999996	24.8182
30-31	24.2098	25.319599999999998	25.4698	25.0008
32-33	24.3902	25.748199999999997	25.355800000000002	24.5058
34-35	24.4866	25.597399999999997	25.0664	24.8496
36-37	24.4318	25.53	25.3446	24.6936
38-39	24.4436	25.5586	25.358399999999996	24.639400000000002
40-41	24.543200000000002	25.2504	25.473000000000003	24.7334
42-43	24.6104	25.197000000000003	25.396400000000003	24.7962
44-45	24.5666	25.3352	25.5248	24.5734
46-47	24.616	25.574400000000004	25.185999999999996	24.6236
48-49	24.471799999999998	25.263799999999996	25.480199999999996	24.784200000000002
50-51	24.4852	25.2784	25.563200000000002	24.6732
52-53	24.651999999999997	25.318	25.3656	24.6644
54-55	24.446399999999997	25.4256	25.438	24.69
56-57	24.419	25.7332	25.3684	24.479400000000002
58-59	24.374000000000002	25.6048	25.5102	24.511
60-61	24.253800000000002	25.612800000000004	25.6372	24.4962
62-63	24.7412	25.4612	25.529600000000002	24.268
64-65	24.415200000000002	25.616600000000002	25.5444	24.4238
66-67	24.3944	25.4768	25.563200000000002	24.5656
68-69	24.4734	25.7918	25.4378	24.297
70-71	24.521	25.735200000000003	25.401	24.3428
72-73	24.3922	25.5922	25.4974	24.5182
74-75	24.2804	25.706	25.636	24.3776
76-77	24.213199999999997	25.7412	25.6754	24.3702
78-79	24.0808	25.770799999999998	25.714399999999998	24.434
80-81	24.4284	25.6766	25.645400000000002	24.249599999999997
82-83	24.381800000000002	25.8842	25.4616	24.2724
84-85	24.312	25.758599999999998	25.5404	24.389
86-87	24.3052	25.8106	25.691399999999998	24.192800000000002
88-89	24.435599999999997	25.750600000000002	25.580599999999997	24.2332
90-91	24.433	25.752799999999997	25.5606	24.2536
92-93	24.454	25.621	25.625999999999998	24.299
94-95	24.4986	25.5892	25.4362	24.476
96-97	24.4532	25.691399999999998	25.4614	24.394
98-99	24.2746	26.0284	25.441000000000003	24.256
100	24.357599999999998	25.9936	25.372	24.2768
>>END_MODULE
>>Per sequence GC content	warn
#GC Content	Count
0	7.0
1	6.0
2	3.5
3	1.0
4	0.5
5	0.5
6	1.5
7	1.5
8	1.5
9	4.0
10	2.5
11	0.0
12	2.0
13	5.0
14	7.0
15	9.0
16	9.5
17	15.5
18	29.0
19	39.5
20	44.5
21	60.5
22	92.0
23	124.5
24	158.5
25	222.0
26	280.5
27	365.5
28	472.5
29	575.0
30	721.0
31	881.0
32	1099.0
33	1341.5
34	1574.0
35	1852.5
36	2186.0
37	2589.5
38	3149.0
39	3781.5
40	4622.0
41	5488.5
42	6346.0
43	7528.5
44	8754.5
45	9771.0
46	10765.5
47	11878.5
48	13058.5
49	14286.5
50	14754.0
51	14811.5
52	14739.0
53	14271.5
54	13762.5
55	12579.0
56	10827.0
57	9130.0
58	7624.0
59	6194.0
60	4796.0
61	3609.5
62	2733.5
63	2029.0
64	1394.0
65	916.5
66	579.0
67	368.5
68	239.0
69	149.0
70	82.5
71	52.0
72	41.0
73	33.0
74	26.0
75	16.0
76	8.5
77	7.0
78	8.0
79	4.0
80	1.0
81	0.0
82	0.5
83	0.5
84	0.0
85	0.0
86	0.0
87	0.0
88	0.0
89	0.0
90	0.0
91	0.0
92	0.0
93	0.0
94	0.0
95	0.0
96	0.0
97	0.5
98	0.5
99	0.0
100	0.0
>>END_MODULE
>>Per base N content	pass
#Base	N-Count
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10-11	0.0
12-13	0.0
14-15	0.0
16-17	0.0
18-19	0.0
20-21	0.0
22-23	0.0
24-25	0.0118
26-27	0.0
28-29	0.0
30-31	0.0
32-33	0.0
34-35	0.0
36-37	0.0
38-39	0.0
40-41	0.0
42-43	0.0
44-45	0.0
46-47	0.0
48-49	0.0
50-51	0.0
52-53	0.0
54-55	0.0
56-57	0.0
58-59	0.0
60-61	0.0
62-63	0.0
64-65	0.0
66-67	0.0
68-69	0.0
70-71	0.0
72-73	0.0
74-75	0.0
76-77	0.0
78-79	0.0
80-81	0.0
82-83	0.0
84-85	0.0
86-87	0.0
88-89	0.0
90-91	0.0
92-93	0.0
94-95	0.0
96-97	0.0
98-99	0.0
100	0.0
>>END_MODULE
>>Sequence Length Distribution	pass
#Length	Count
100	250000.0
>>END_MODULE
>>Sequence Duplication Levels	pass
#Total Deduplicated Percentage	87.73477208751991
#Duplication Level	Percentage of deduplicated	Percentage of total
1	93.75564419254026	82.2563007515113
2	4.579154015081138	8.03502067733591
3	0.7539008144840754	1.9842994840606802
4	0.252496201288437	0.8861078669202229
5	0.15400128541705732	0.6755633838625315
6	0.09190870980271404	0.48381538244394745
7	0.07464171429188834	0.4584071654134421
8	0.051591042458760866	0.3621062681501558
9	0.03550288676156759	0.2803353910627645
>10	0.2418622304220464	4.005041034597375
>50	0.008367216706896786	0.4775701340394246
>100	9.29690745210743E-4	0.09543246060224109
>500	0.0	0.0
>1k	0.0	0.0
>5k	0.0	0.0
>10k+	0.0	0.0
>>END_MODULE
>>Overrepresented sequences	pass
>>END_MODULE
>>Adapter Content	pass
#Position	Illumina Universal Adapter	Illumina Small RNA 3' Adapter	Illumina Small RNA 5' Adapter	Nextera Transposase Sequence	SOLID Small RNA Adapter
1	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0
4	4.0E-4	0.0	0.0	0.0	0.0
5	4.0E-4	0.0	0.0	0.0	0.0
6	4.0E-4	0.0	0.0	0.0	0.0
7	4.0E-4	0.0	0.0	0.0	0.0
8	4.0E-4	0.0	0.0	0.0	0.0
9	4.0E-4	0.0	0.0	0.0	0.0
10-11	4.0E-4	0.0	0.0	0.0	0.0
12-13	4.0E-4	0.0	0.0	0.0	0.0
14-15	4.0E-4	0.0	0.0	0.0	0.0
16-17	4.0E-4	0.0	0.0	0.0	0.0
18-19	4.0E-4	0.0	0.0	0.0	0.0
20-21	4.0E-4	0.0	0.0	0.0	0.0
22-23	4.0E-4	0.0	0.0	0.0	0.0
24-25	4.0E-4	0.0	0.0	0.0	0.0
26-27	4.0E-4	0.0	0.0	0.0	0.0
28-29	6.000000000000001E-4	0.0	0.0	0.0	0.0
30-31	0.001	0.0	0.0	0.0	0.0
32-33	0.0012	0.0	0.0	0.0	0.0
34-35	0.0012	0.0	4.0E-4	0.0	0.0
36-37	0.0012	0.0	4.0E-4	0.0	0.0
38-39	0.0012	0.0	4.0E-4	0.0	0.0
40-41	0.0016	0.0	4.0E-4	0.0	0.0
42-43	0.0016	0.0	4.0E-4	0.0	0.0
44-45	0.0016	0.0	4.0E-4	0.0	2.0E-4
46-47	0.0016	0.0	4.0E-4	0.0	8.0E-4
48-49	0.0016	0.0	4.0E-4	0.0	8.0E-4
50-51	0.0016	0.0	4.0E-4	0.0	8.0E-4
52-53	0.0016	0.0	4.0E-4	0.0	8.0E-4
54-55	0.0016	0.0	4.0E-4	0.0	8.0E-4
56-57	0.0016	0.0	4.0E-4	4.0E-4	0.0012000000000000001
58-59	0.0016	0.0	4.0E-4	4.0E-4	0.0018
60-61	0.0016	0.0	4.0E-4	4.0E-4	0.002
62-63	0.0016	0.0	4.0E-4	4.0E-4	0.002
64-65	0.0016	0.0	4.0E-4	4.0E-4	0.002
66-67	0.0016	0.0	4.0E-4	4.0E-4	0.002
68-69	0.0016	0.0	4.0E-4	4.0E-4	0.002
70-71	0.0016	0.0	4.0E-4	4.0E-4	0.002
72-73	0.0016	0.0	4.0E-4	4.0E-4	0.0021999999999999997
74-75	0.0016	2.0E-4	4.0E-4	4.0E-4	0.0026
76-77	0.0016	4.0E-4	4.0E-4	4.0E-4	0.0028
78-79	0.0016	4.0E-4	4.0E-4	8.0E-4	0.0028
80-81	0.0016	4.0E-4	4.0E-4	8.0E-4	0.0028
82-83	0.0016	4.0E-4	4.0E-4	8.0E-4	0.0028
84-85	0.0088	4.0E-4	4.0E-4	8.0E-4	0.0028
86-87	0.0354	4.0E-4	4.0E-4	8.0E-4	0.0028
88-89	0.0678	6.000000000000001E-4	6.000000000000001E-4	0.001	0.003
>>END_MODULE
